Multiple sensitivity analyses,the covid-19 group
Multiple sensitivity analyses,the doubly robust method
Multiple sensitivity analyses,the historical control group
Multiple sensitivity analyses,the inverse probability weighting
Multiple sensitivity analyses,the inverse probability weighting method
Multiple sensitivity analyses,the number
Multiple sensitivity analyses,the numbers
Multiple sensitivity analyses,the primary analysis
Multiple sensitivity analyses,the results
Multiple sensitivity analyses,the robustness
Multiple sensitivity analyses,these sensitivity analyses
Multiple sensitivity analyses,time
Multiple sensitivity analyses,varying variables
S13,Multiple sensitivity analyses
S13,S14
S13,The associations
S13,The results
S13,algorithmically selected covariates
S13,an alternative modelling approach
S13,any mental health diagnosis
S13,any mental health related drug prescription
S13,both control groups
S13,care settings
S13,drug prescription
S13,follow-up
S13,hospital admissions
S13,only predefined covariates
S13,outpatient visits
S13,predefined covariates
S13,risks
S13,supplementary tables
S13,the contemporary control group
S13,the covid-19 group
S13,the doubly robust method
S13,the historical control group
S13,the inverse probability weighting
S13,the inverse probability weighting method
S13,the number
S13,the numbers
S13,the primary analysis
S13,the results
S13,the robustness
S13,these sensitivity analyses
S13,time
S13,varying variables
S14,Multiple sensitivity analyses
S14,S13
S14,The associations
S14,The results
S14,algorithmically selected covariates
S14,an alternative modelling approach
S14,any mental health diagnosis
S14,any mental health related drug prescription
S14,both control groups
S14,care settings
S14,drug prescription
S14,follow-up
S14,hospital admissions
S14,only predefined covariates
S14,outpatient visits
S14,predefined covariates
S14,risks
S14,supplementary tables
S14,the contemporary control group
S14,the covid-19 group
S14,the doubly robust method
S14,the historical control group
S14,the inverse probability weighting
S14,the inverse probability weighting method
S14,the number
S14,the numbers
S14,the primary analysis
S14,the results
S14,the robustness
S14,these sensitivity analyses
S14,time
S14,varying variables
The associations,Multiple sensitivity analyses
The associations,S13
The associations,S14
The associations,The results
The associations,algorithmically selected covariates
The associations,an alternative modelling approach
The associations,any mental health diagnosis
The associations,any mental health related drug prescription
The associations,both control groups
The associations,care settings
The associations,drug prescription
The associations,follow-up
The associations,hospital admissions
The associations,only predefined covariates
The associations,outpatient visits
The associations,predefined covariates
The associations,risks
The associations,supplementary tables
The associations,the contemporary control group
The associations,the covid-19 group
The associations,the doubly robust method
The associations,the historical control group
The associations,the inverse probability weighting
The associations,the inverse probability weighting method
The associations,the number
The associations,the numbers
The associations,the primary analysis
The associations,the results
The associations,the robustness
The associations,these sensitivity analyses
The associations,time
The associations,varying variables
The results,Multiple sensitivity analyses
The results,S13
The results,S14
The results,The associations
The results,algorithmically selected covariates
The results,an alternative modelling approach
The results,any mental health diagnosis
The results,any mental health related drug prescription
The results,both control groups
The results,care settings
The results,drug prescription
The results,follow-up
The results,hospital admissions
The results,only predefined covariates
The results,outpatient visits
The results,predefined covariates
The results,risks
The results,supplementary tables
The results,the contemporary control group
The results,the doubly robust method
The results,the historical control group
The results,the inverse probability weighting
The results,the inverse probability weighting method
The results,the number
The results,the numbers
The results,the primary analysis
The results,the results
The results,the robustness
The results,these sensitivity analyses
The results,time
The results,varying variables
algorithmically selected covariates,Multiple sensitivity analyses
algorithmically selected covariates,S13
algorithmically selected covariates,S14
algorithmically selected covariates,The associations
algorithmically selected covariates,The results
algorithmically selected covariates,an alternative modelling approach
algorithmically selected covariates,any mental health diagnosis
algorithmically selected covariates,any mental health related drug prescription
algorithmically selected covariates,both control groups
algorithmically selected covariates,care settings
algorithmically selected covariates,drug prescription
algorithmically selected covariates,follow-up
algorithmically selected covariates,hospital admissions
algorithmically selected covariates,only predefined covariates
algorithmically selected covariates,outpatient visits
algorithmically selected covariates,predefined covariates
algorithmically selected covariates,risks
algorithmically selected covariates,supplementary tables
algorithmically selected covariates,the contemporary control group
algorithmically selected covariates,the covid-19 group
algorithmically selected covariates,the doubly robust method
algorithmically selected covariates,the historical control group
algorithmically selected covariates,the inverse probability weighting
algorithmically selected covariates,the inverse probability weighting method
algorithmically selected covariates,the number
algorithmically selected covariates,the numbers
algorithmically selected covariates,the primary analysis
algorithmically selected covariates,the results
algorithmically selected covariates,the robustness
algorithmically selected covariates,these sensitivity analyses
algorithmically selected covariates,time
algorithmically selected covariates,varying variables
an alternative modelling approach,Multiple sensitivity analyses
an alternative modelling approach,S13
an alternative modelling approach,S14
an alternative modelling approach,The associations
an alternative modelling approach,The results
an alternative modelling approach,algorithmically selected covariates
an alternative modelling approach,any mental health diagnosis
an alternative modelling approach,any mental health related drug prescription
an alternative modelling approach,both control groups
an alternative modelling approach,care settings
an alternative modelling approach,drug prescription
an alternative modelling approach,follow-up
an alternative modelling approach,hospital admissions
an alternative modelling approach,only predefined covariates
an alternative modelling approach,outpatient visits
an alternative modelling approach,predefined covariates
an alternative modelling approach,risks
an alternative modelling approach,supplementary tables
an alternative modelling approach,the contemporary control group
an alternative modelling approach,the covid-19 group
an alternative modelling approach,the doubly robust method
an alternative modelling approach,the historical control group
an alternative modelling approach,the inverse probability weighting
an alternative modelling approach,the inverse probability weighting method
an alternative modelling approach,the number
an alternative modelling approach,the numbers
an alternative modelling approach,the primary analysis
an alternative modelling approach,the results
an alternative modelling approach,the robustness
an alternative modelling approach,these sensitivity analyses
an alternative modelling approach,time
an alternative modelling approach,varying variables
any mental health diagnosis,Multiple sensitivity analyses
any mental health diagnosis,S13
any mental health diagnosis,S14
any mental health diagnosis,The associations
any mental health diagnosis,The results
any mental health diagnosis,algorithmically selected covariates
any mental health diagnosis,an alternative modelling approach
any mental health diagnosis,both control groups
any mental health diagnosis,care settings
any mental health diagnosis,hospital admissions
any mental health diagnosis,only predefined covariates
any mental health diagnosis,outpatient visits
any mental health diagnosis,predefined covariates
any mental health diagnosis,risks
any mental health diagnosis,supplementary tables
any mental health diagnosis,the contemporary control group
any mental health diagnosis,the covid-19 group
any mental health diagnosis,the doubly robust method
any mental health diagnosis,the historical control group
any mental health diagnosis,the inverse probability weighting
any mental health diagnosis,the inverse probability weighting method
any mental health diagnosis,the number
any mental health diagnosis,the numbers
any mental health diagnosis,the primary analysis
any mental health diagnosis,the results
any mental health diagnosis,the robustness
any mental health diagnosis,these sensitivity analyses
any mental health diagnosis,time
any mental health diagnosis,varying variables
any mental health related drug prescription,Multiple sensitivity analyses
any mental health related drug prescription,S13
any mental health related drug prescription,S14
any mental health related drug prescription,The associations
any mental health related drug prescription,The results
any mental health related drug prescription,algorithmically selected covariates
any mental health related drug prescription,an alternative modelling approach
any mental health related drug prescription,both control groups
any mental health related drug prescription,care settings
any mental health related drug prescription,hospital admissions
any mental health related drug prescription,only predefined covariates
any mental health related drug prescription,outpatient visits
any mental health related drug prescription,predefined covariates
any mental health related drug prescription,risks
any mental health related drug prescription,supplementary tables
any mental health related drug prescription,the contemporary control group
any mental health related drug prescription,the covid-19 group
any mental health related drug prescription,the doubly robust method
any mental health related drug prescription,the historical control group
any mental health related drug prescription,the inverse probability weighting
any mental health related drug prescription,the inverse probability weighting method
any mental health related drug prescription,the number
any mental health related drug prescription,the numbers
any mental health related drug prescription,the primary analysis
any mental health related drug prescription,the results
any mental health related drug prescription,the robustness
any mental health related drug prescription,these sensitivity analyses
any mental health related drug prescription,time
any mental health related drug prescription,varying variables
both control groups,Multiple sensitivity analyses
both control groups,S13
both control groups,S14
both control groups,The associations
both control groups,The results
both control groups,algorithmically selected covariates
both control groups,an alternative modelling approach
both control groups,any mental health diagnosis
both control groups,any mental health related drug prescription
both control groups,care settings
both control groups,drug prescription
both control groups,follow-up
both control groups,hospital admissions
both control groups,only predefined covariates
both control groups,outpatient visits
both control groups,predefined covariates
both control groups,risks
both control groups,supplementary tables
both control groups,the contemporary control group
both control groups,the covid-19 group
both control groups,the doubly robust method
both control groups,the historical control group
both control groups,the inverse probability weighting
both control groups,the inverse probability weighting method
both control groups,the number
both control groups,the numbers
both control groups,the primary analysis
both control groups,the results
both control groups,the robustness
both control groups,these sensitivity analyses
both control groups,time
both control groups,varying variables
care settings,Multiple sensitivity analyses
care settings,S13
care settings,S14
care settings,The associations
care settings,The results
care settings,algorithmically selected covariates
care settings,an alternative modelling approach
care settings,any mental health diagnosis
care settings,any mental health related drug prescription
care settings,both control groups
care settings,drug prescription
care settings,follow-up
care settings,hospital admissions
care settings,only predefined covariates
care settings,outpatient visits
care settings,predefined covariates
care settings,risks
care settings,supplementary tables
care settings,the contemporary control group
care settings,the covid-19 group
care settings,the doubly robust method
care settings,the historical control group
care settings,the inverse probability weighting
care settings,the inverse probability weighting method
care settings,the number
care settings,the numbers
care settings,the primary analysis
care settings,the results
care settings,the robustness
care settings,these sensitivity analyses
care settings,time
care settings,varying variables
drug prescription,Multiple sensitivity analyses
drug prescription,S13
drug prescription,S14
drug prescription,The associations
drug prescription,The results
drug prescription,algorithmically selected covariates
drug prescription,an alternative modelling approach
drug prescription,both control groups
drug prescription,care settings
drug prescription,hospital admissions
drug prescription,only predefined covariates
drug prescription,outpatient visits
drug prescription,predefined covariates
drug prescription,risks
drug prescription,supplementary tables
drug prescription,the contemporary control group
drug prescription,the covid-19 group
drug prescription,the doubly robust method
drug prescription,the historical control group
drug prescription,the inverse probability weighting
drug prescription,the inverse probability weighting method
drug prescription,the number
drug prescription,the numbers
drug prescription,the primary analysis
drug prescription,the results
drug prescription,the robustness
drug prescription,these sensitivity analyses
drug prescription,time
drug prescription,varying variables
follow-up,Multiple sensitivity analyses
follow-up,S13
follow-up,S14
follow-up,The associations
follow-up,The results
follow-up,algorithmically selected covariates
follow-up,an alternative modelling approach
follow-up,both control groups
follow-up,care settings
follow-up,hospital admissions
follow-up,only predefined covariates
follow-up,outpatient visits
follow-up,risks
follow-up,supplementary tables
follow-up,the doubly robust method
follow-up,the inverse probability weighting
follow-up,the inverse probability weighting method
follow-up,the number
follow-up,the numbers
follow-up,the primary analysis
follow-up,the results
follow-up,the robustness
follow-up,these sensitivity analyses
follow-up,time
follow-up,varying variables
hospital admissions,Multiple sensitivity analyses
hospital admissions,S13
hospital admissions,S14
hospital admissions,The associations
hospital admissions,The results
hospital admissions,algorithmically selected covariates
hospital admissions,an alternative modelling approach
hospital admissions,any mental health diagnosis
hospital admissions,any mental health related drug prescription
hospital admissions,both control groups
hospital admissions,care settings
hospital admissions,drug prescription
hospital admissions,follow-up
hospital admissions,predefined covariates
hospital admissions,risks
hospital admissions,supplementary tables
hospital admissions,the contemporary control group
hospital admissions,the covid-19 group
hospital admissions,the doubly robust method
hospital admissions,the historical control group
hospital admissions,the inverse probability weighting
hospital admissions,the inverse probability weighting method
hospital admissions,the numbers
hospital admissions,the primary analysis
hospital admissions,the results
hospital admissions,these sensitivity analyses
only predefined covariates,Multiple sensitivity analyses
only predefined covariates,S13
only predefined covariates,S14
only predefined covariates,The associations
only predefined covariates,The results
only predefined covariates,algorithmically selected covariates
only predefined covariates,an alternative modelling approach
only predefined covariates,any mental health diagnosis
only predefined covariates,any mental health related drug prescription
only predefined covariates,both control groups
only predefined covariates,care settings
only predefined covariates,drug prescription
only predefined covariates,follow-up
only predefined covariates,predefined covariates
only predefined covariates,risks
only predefined covariates,supplementary tables
only predefined covariates,the contemporary control group
only predefined covariates,the covid-19 group
only predefined covariates,the doubly robust method
only predefined covariates,the historical control group
only predefined covariates,the inverse probability weighting
only predefined covariates,the inverse probability weighting method
only predefined covariates,the numbers
only predefined covariates,the primary analysis
only predefined covariates,the results
only predefined covariates,these sensitivity analyses
outpatient visits,Multiple sensitivity analyses
outpatient visits,S13
outpatient visits,S14
outpatient visits,The associations
outpatient visits,The results
outpatient visits,algorithmically selected covariates
outpatient visits,an alternative modelling approach
outpatient visits,any mental health diagnosis
outpatient visits,any mental health related drug prescription
outpatient visits,both control groups
outpatient visits,care settings
outpatient visits,drug prescription
outpatient visits,follow-up
outpatient visits,predefined covariates
outpatient visits,risks
outpatient visits,supplementary tables
outpatient visits,the contemporary control group
outpatient visits,the covid-19 group
outpatient visits,the doubly robust method
outpatient visits,the historical control group
outpatient visits,the inverse probability weighting
outpatient visits,the inverse probability weighting method
outpatient visits,the numbers
outpatient visits,the primary analysis
outpatient visits,the results
outpatient visits,these sensitivity analyses
predefined covariates,Multiple sensitivity analyses
predefined covariates,S13
predefined covariates,S14
predefined covariates,The associations
predefined covariates,The results
predefined covariates,algorithmically selected covariates
predefined covariates,an alternative modelling approach
predefined covariates,any mental health diagnosis
predefined covariates,any mental health related drug prescription
predefined covariates,both control groups
predefined covariates,care settings
predefined covariates,drug prescription
predefined covariates,hospital admissions
predefined covariates,only predefined covariates
predefined covariates,outpatient visits
predefined covariates,risks
predefined covariates,supplementary tables
predefined covariates,the contemporary control group
predefined covariates,the covid-19 group
predefined covariates,the doubly robust method
predefined covariates,the historical control group
predefined covariates,the inverse probability weighting
predefined covariates,the inverse probability weighting method
predefined covariates,the number
predefined covariates,the numbers
predefined covariates,the primary analysis
predefined covariates,the results
predefined covariates,the robustness
predefined covariates,these sensitivity analyses
predefined covariates,time
predefined covariates,varying variables
risks,Multiple sensitivity analyses
risks,S13
risks,S14
risks,The associations
risks,The results
risks,algorithmically selected covariates
risks,an alternative modelling approach
risks,any mental health diagnosis
risks,any mental health related drug prescription
risks,both control groups
risks,care settings
risks,drug prescription
risks,follow-up
risks,hospital admissions
risks,only predefined covariates
risks,outpatient visits
risks,predefined covariates
risks,supplementary tables
risks,the contemporary control group
risks,the covid-19 group
risks,the doubly robust method
risks,the historical control group
risks,the inverse probability weighting
risks,the inverse probability weighting method
risks,the number
risks,the numbers
risks,the primary analysis
risks,the results
risks,the robustness
risks,these sensitivity analyses
risks,time
risks,varying variables
supplementary tables,Multiple sensitivity analyses
supplementary tables,S13
supplementary tables,S14
supplementary tables,The associations
supplementary tables,The results
supplementary tables,algorithmically selected covariates
supplementary tables,an alternative modelling approach
supplementary tables,any mental health diagnosis
supplementary tables,any mental health related drug prescription
supplementary tables,both control groups
supplementary tables,care settings
supplementary tables,drug prescription
supplementary tables,follow-up
supplementary tables,hospital admissions
supplementary tables,only predefined covariates
supplementary tables,outpatient visits
supplementary tables,predefined covariates
supplementary tables,risks
supplementary tables,the contemporary control group
supplementary tables,the covid-19 group
supplementary tables,the doubly robust method
supplementary tables,the historical control group
supplementary tables,the inverse probability weighting
supplementary tables,the inverse probability weighting method
supplementary tables,the number
supplementary tables,the numbers
supplementary tables,the primary analysis
supplementary tables,the results
supplementary tables,the robustness
supplementary tables,these sensitivity analyses
supplementary tables,time
supplementary tables,varying variables
the contemporary control group,Multiple sensitivity analyses
the contemporary control group,S13
the contemporary control group,S14
the contemporary control group,The associations
the contemporary control group,The results
the contemporary control group,algorithmically selected covariates
the contemporary control group,an alternative modelling approach
the contemporary control group,any mental health diagnosis
the contemporary control group,any mental health related drug prescription
the contemporary control group,both control groups
the contemporary control group,care settings
the contemporary control group,drug prescription
the contemporary control group,hospital admissions
the contemporary control group,only predefined covariates
the contemporary control group,outpatient visits
the contemporary control group,predefined covariates
the contemporary control group,risks
the contemporary control group,supplementary tables
the contemporary control group,the doubly robust method
the contemporary control group,the inverse probability weighting
the contemporary control group,the inverse probability weighting method
the contemporary control group,the number
the contemporary control group,the numbers
the contemporary control group,the primary analysis
the contemporary control group,the results
the contemporary control group,the robustness
the contemporary control group,these sensitivity analyses
the contemporary control group,time
the contemporary control group,varying variables
the covid-19 group,Multiple sensitivity analyses
the covid-19 group,S13
the covid-19 group,S14
the covid-19 group,The associations
the covid-19 group,algorithmically selected covariates
the covid-19 group,an alternative modelling approach
the covid-19 group,any mental health diagnosis
the covid-19 group,any mental health related drug prescription
the covid-19 group,both control groups
the covid-19 group,care settings
the covid-19 group,drug prescription
the covid-19 group,hospital admissions
the covid-19 group,only predefined covariates
the covid-19 group,outpatient visits
the covid-19 group,predefined covariates
the covid-19 group,risks
the covid-19 group,supplementary tables
the covid-19 group,the doubly robust method
the covid-19 group,the inverse probability weighting
the covid-19 group,the inverse probability weighting method
the covid-19 group,the number
the covid-19 group,the numbers
the covid-19 group,the primary analysis
the covid-19 group,the results
the covid-19 group,the robustness
the covid-19 group,these sensitivity analyses
the covid-19 group,time
the covid-19 group,varying variables
the doubly robust method,Multiple sensitivity analyses
the doubly robust method,S13
the doubly robust method,S14
the doubly robust method,The associations
the doubly robust method,The results
the doubly robust method,algorithmically selected covariates
the doubly robust method,an alternative modelling approach
the doubly robust method,any mental health diagnosis
the doubly robust method,any mental health related drug prescription
the doubly robust method,both control groups
the doubly robust method,care settings
the doubly robust method,drug prescription
the doubly robust method,follow-up
the doubly robust method,hospital admissions
the doubly robust method,only predefined covariates
the doubly robust method,outpatient visits
the doubly robust method,predefined covariates
the doubly robust method,risks
the doubly robust method,supplementary tables
the doubly robust method,the contemporary control group
the doubly robust method,the covid-19 group
the doubly robust method,the historical control group
the doubly robust method,the inverse probability weighting
the doubly robust method,the inverse probability weighting method
the doubly robust method,the number
the doubly robust method,the numbers
the doubly robust method,the primary analysis
the doubly robust method,the results
the doubly robust method,the robustness
the doubly robust method,these sensitivity analyses
the doubly robust method,time
the doubly robust method,varying variables
the historical control group,Multiple sensitivity analyses
the historical control group,S13
the historical control group,S14
the historical control group,The associations
the historical control group,The results
the historical control group,algorithmically selected covariates
the historical control group,an alternative modelling approach
the historical control group,any mental health diagnosis
the historical control group,any mental health related drug prescription
the historical control group,both control groups
the historical control group,care settings
the historical control group,drug prescription
the historical control group,hospital admissions
the historical control group,only predefined covariates
the historical control group,outpatient visits
the historical control group,predefined covariates
the historical control group,risks
the historical control group,supplementary tables
the historical control group,the doubly robust method
the historical control group,the inverse probability weighting
the historical control group,the inverse probability weighting method
the historical control group,the number
the historical control group,the numbers
the historical control group,the primary analysis
the historical control group,the results
the historical control group,the robustness
the historical control group,these sensitivity analyses
the historical control group,time
the historical control group,varying variables
the inverse probability weighting,Multiple sensitivity analyses
the inverse probability weighting,S13
the inverse probability weighting,S14
the inverse probability weighting,The associations
the inverse probability weighting,The results
the inverse probability weighting,algorithmically selected covariates
the inverse probability weighting,an alternative modelling approach
the inverse probability weighting,any mental health diagnosis
the inverse probability weighting,any mental health related drug prescription
the inverse probability weighting,both control groups
the inverse probability weighting,care settings
the inverse probability weighting,drug prescription
the inverse probability weighting,follow-up
the inverse probability weighting,hospital admissions
the inverse probability weighting,only predefined covariates
the inverse probability weighting,outpatient visits
the inverse probability weighting,predefined covariates
the inverse probability weighting,risks
the inverse probability weighting,supplementary tables
the inverse probability weighting,the contemporary control group
the inverse probability weighting,the covid-19 group
the inverse probability weighting,the doubly robust method
the inverse probability weighting,the historical control group
the inverse probability weighting,the inverse probability weighting
the inverse probability weighting,the inverse probability weighting method
the inverse probability weighting,the number
the inverse probability weighting,the numbers
the inverse probability weighting,the primary analysis
the inverse probability weighting,the results
the inverse probability weighting,the robustness
the inverse probability weighting,these sensitivity analyses
the inverse probability weighting,time
the inverse probability weighting,varying variables
the inverse probability weighting method,Multiple sensitivity analyses
the inverse probability weighting method,S13
the inverse probability weighting method,S14
the inverse probability weighting method,The associations
the inverse probability weighting method,The results
the inverse probability weighting method,algorithmically selected covariates
the inverse probability weighting method,an alternative modelling approach
the inverse probability weighting method,any mental health diagnosis
the inverse probability weighting method,any mental health related drug prescription
the inverse probability weighting method,both control groups
the inverse probability weighting method,care settings
the inverse probability weighting method,drug prescription
the inverse probability weighting method,follow-up
the inverse probability weighting method,hospital admissions
the inverse probability weighting method,only predefined covariates
the inverse probability weighting method,outpatient visits
the inverse probability weighting method,predefined covariates
the inverse probability weighting method,risks
the inverse probability weighting method,supplementary tables
the inverse probability weighting method,the contemporary control group
the inverse probability weighting method,the covid-19 group
the inverse probability weighting method,the doubly robust method
the inverse probability weighting method,the historical control group
the inverse probability weighting method,the inverse probability weighting
the inverse probability weighting method,the number
the inverse probability weighting method,the numbers
the inverse probability weighting method,the primary analysis
the inverse probability weighting method,the results
the inverse probability weighting method,the robustness
the inverse probability weighting method,these sensitivity analyses
the inverse probability weighting method,time
the inverse probability weighting method,varying variables
the number,Multiple sensitivity analyses
the number,S13
the number,S14
the number,The associations
the number,The results
the number,algorithmically selected covariates
the number,an alternative modelling approach
the number,any mental health diagnosis
the number,any mental health related drug prescription
the number,both control groups
the number,care settings
the number,drug prescription
the number,follow-up
the number,predefined covariates
the number,risks
the number,supplementary tables
the number,the contemporary control group
the number,the covid-19 group
the number,the doubly robust method
the number,the historical control group
the number,the inverse probability weighting
the number,the inverse probability weighting method
the number,the numbers
the number,the primary analysis
the number,the results
the number,these sensitivity analyses
the numbers,Multiple sensitivity analyses
the numbers,S13
the numbers,S14
the numbers,The associations
the numbers,The results
the numbers,algorithmically selected covariates
the numbers,an alternative modelling approach
the numbers,any mental health diagnosis
the numbers,any mental health related drug prescription
the numbers,both control groups
the numbers,care settings
the numbers,drug prescription
the numbers,follow-up
the numbers,hospital admissions
the numbers,only predefined covariates
the numbers,outpatient visits
the numbers,predefined covariates
the numbers,risks
the numbers,supplementary tables
the numbers,the contemporary control group
the numbers,the covid-19 group
the numbers,the doubly robust method
the numbers,the historical control group
the numbers,the inverse probability weighting
the numbers,the inverse probability weighting method
the numbers,the number
the numbers,the primary analysis
the numbers,the results
the numbers,the robustness
the numbers,these sensitivity analyses
the numbers,time
the numbers,varying variables
the primary analysis,Multiple sensitivity analyses
the primary analysis,S13
the primary analysis,S14
the primary analysis,The associations
the primary analysis,The results
the primary analysis,algorithmically selected covariates
the primary analysis,an alternative modelling approach
the primary analysis,any mental health diagnosis
the primary analysis,any mental health related drug prescription
the primary analysis,both control groups
the primary analysis,care settings
the primary analysis,drug prescription
the primary analysis,follow-up
the primary analysis,hospital admissions
the primary analysis,only predefined covariates
the primary analysis,outpatient visits
the primary analysis,predefined covariates
the primary analysis,risks
the primary analysis,supplementary tables
the primary analysis,the contemporary control group
the primary analysis,the covid-19 group
the primary analysis,the doubly robust method
the primary analysis,the historical control group
the primary analysis,the inverse probability weighting
the primary analysis,the inverse probability weighting method
the primary analysis,the number
the primary analysis,the numbers
the primary analysis,the results
the primary analysis,the robustness
the primary analysis,these sensitivity analyses
the primary analysis,time
the primary analysis,varying variables
the results,Multiple sensitivity analyses
the results,S13
the results,S14
the results,The associations
the results,The results
the results,algorithmically selected covariates
the results,an alternative modelling approach
the results,any mental health diagnosis
the results,any mental health related drug prescription
the results,both control groups
the results,care settings
the results,drug prescription
the results,follow-up
the results,hospital admissions
the results,only predefined covariates
the results,outpatient visits
the results,predefined covariates
the results,risks
the results,supplementary tables
the results,the contemporary control group
the results,the covid-19 group
the results,the doubly robust method
the results,the historical control group
the results,the inverse probability weighting
the results,the inverse probability weighting method
the results,the number
the results,the numbers
the results,the primary analysis
the results,the robustness
the results,these sensitivity analyses
the results,time
the results,varying variables
the robustness,Multiple sensitivity analyses
the robustness,S13
the robustness,S14
the robustness,The associations
the robustness,The results
the robustness,algorithmically selected covariates
the robustness,an alternative modelling approach
the robustness,any mental health diagnosis
the robustness,any mental health related drug prescription
the robustness,both control groups
the robustness,care settings
the robustness,drug prescription
the robustness,follow-up
the robustness,predefined covariates
the robustness,risks
the robustness,supplementary tables
the robustness,the contemporary control group
the robustness,the covid-19 group
the robustness,the doubly robust method
the robustness,the historical control group
the robustness,the inverse probability weighting
the robustness,the inverse probability weighting method
the robustness,the numbers
the robustness,the primary analysis
the robustness,the results
the robustness,these sensitivity analyses
these sensitivity analyses,Multiple sensitivity analyses
these sensitivity analyses,S13
these sensitivity analyses,S14
these sensitivity analyses,The associations
these sensitivity analyses,The results
these sensitivity analyses,algorithmically selected covariates
these sensitivity analyses,an alternative modelling approach
these sensitivity analyses,any mental health diagnosis
these sensitivity analyses,any mental health related drug prescription
these sensitivity analyses,both control groups
these sensitivity analyses,care settings
these sensitivity analyses,drug prescription
these sensitivity analyses,follow-up
these sensitivity analyses,hospital admissions
these sensitivity analyses,only predefined covariates
these sensitivity analyses,outpatient visits
these sensitivity analyses,predefined covariates
these sensitivity analyses,risks
these sensitivity analyses,supplementary tables
these sensitivity analyses,the contemporary control group
these sensitivity analyses,the covid-19 group
these sensitivity analyses,the doubly robust method
these sensitivity analyses,the historical control group
these sensitivity analyses,the inverse probability weighting
these sensitivity analyses,the inverse probability weighting method
these sensitivity analyses,the number
these sensitivity analyses,the numbers
these sensitivity analyses,the primary analysis
these sensitivity analyses,the results
these sensitivity analyses,the robustness
these sensitivity analyses,time
these sensitivity analyses,varying variables
time,Multiple sensitivity analyses
time,S13
time,S14
time,The associations
time,The results
time,algorithmically selected covariates
time,an alternative modelling approach
time,any mental health diagnosis
time,any mental health related drug prescription
time,both control groups
time,care settings
time,drug prescription
time,follow-up
time,predefined covariates
time,risks
time,supplementary tables
time,the contemporary control group
time,the covid-19 group
time,the doubly robust method
time,the historical control group
time,the inverse probability weighting
time,the inverse probability weighting method
time,the numbers
time,the primary analysis
time,the results
time,these sensitivity analyses
varying variables,Multiple sensitivity analyses
varying variables,S13
varying variables,S14
varying variables,The associations
varying variables,The results
varying variables,algorithmically selected covariates
varying variables,an alternative modelling approach
varying variables,any mental health diagnosis
varying variables,any mental health related drug prescription
varying variables,both control groups
varying variables,care settings
varying variables,drug prescription
varying variables,follow-up
varying variables,predefined covariates
varying variables,risks
varying variables,supplementary tables
varying variables,the contemporary control group
varying variables,the covid-19 group
varying variables,the doubly robust method
varying variables,the historical control group
varying variables,the inverse probability weighting
varying variables,the inverse probability weighting method
varying variables,the numbers
varying variables,the primary analysis
varying variables,the results
varying variables,these sensitivity analyses
(supplementary table,S15
(supplementary table,The results
(supplementary table,a cardinal manifestation
(supplementary table,a positive outcome control
(supplementary table,covid-19
(supplementary table,established knowledge
(supplementary table,fatigue
(supplementary table,increased risk
(supplementary table,post-acute covid-19
(supplementary table,the association
(supplementary table,the risk
(supplementary table,the study’s approach
S15,(supplementary table
S15,The results
S15,a cardinal manifestation
S15,a positive outcome control
S15,covid-19
S15,established knowledge
S15,fatigue
S15,increased risk
S15,post-acute covid-19
S15,the association
S15,the risk
S15,the study’s approach
The results,(supplementary table
The results,S15
The results,a cardinal manifestation
The results,a positive outcome control
The results,covid-19
The results,established knowledge
The results,fatigue
The results,increased risk
The results,post-acute covid-19
The results,the association
The results,the risk
The results,the study’s approach
a cardinal manifestation,(supplementary table
a cardinal manifestation,S15
a cardinal manifestation,The results
a cardinal manifestation,a positive outcome control
a cardinal manifestation,covid-19
a cardinal manifestation,established knowledge
a cardinal manifestation,fatigue
a cardinal manifestation,increased risk
a cardinal manifestation,post-acute covid-19
a cardinal manifestation,the association
a cardinal manifestation,the risk
a cardinal manifestation,the study’s approach
a positive outcome control,(supplementary table
a positive outcome control,S15
a positive outcome control,The results
a positive outcome control,a cardinal manifestation
a positive outcome control,covid-19
a positive outcome control,established knowledge
a positive outcome control,fatigue
a positive outcome control,increased risk
a positive outcome control,post-acute covid-19
a positive outcome control,the association
a positive outcome control,the risk
a positive outcome control,the study’s approach
covid-19,(supplementary table
covid-19,S15
covid-19,The results
covid-19,a cardinal manifestation
covid-19,a positive outcome control
covid-19,established knowledge
covid-19,fatigue
covid-19,post-acute covid-19
covid-19,the study’s approach
established knowledge,(supplementary table
established knowledge,S15
established knowledge,The results
established knowledge,a cardinal manifestation
established knowledge,a positive outcome control
established knowledge,covid-19
established knowledge,fatigue
established knowledge,increased risk
established knowledge,post-acute covid-19
established knowledge,the association
established knowledge,the risk
established knowledge,the study’s approach
fatigue,(supplementary table
fatigue,S15
fatigue,The results
fatigue,a cardinal manifestation
fatigue,a positive outcome control
fatigue,covid-19
fatigue,established knowledge
fatigue,fatigue
fatigue,increased risk
fatigue,post-acute covid-19
fatigue,the association
fatigue,the risk
fatigue,the study’s approach
increased risk,(supplementary table
increased risk,S15
increased risk,The results
increased risk,a cardinal manifestation
increased risk,a positive outcome control
increased risk,established knowledge
increased risk,fatigue
increased risk,post-acute covid-19
increased risk,the association
increased risk,the study’s approach
post-acute covid-19,(supplementary table
post-acute covid-19,S15
